VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
2C4RC1N76H,Jefferson,Sequim,WA,98382,2017,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,24,231483507,POINT (-123.09968999999995 48.08137000000005),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950501
7SAYGDEE9N,King,Lake Forest Park,WA,98155,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,194876944,POINT (-122.31749999999994 47.757814600000074),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021300
5YJSA1E5XP,King,Mercer Island,WA,98040,2023,TESLA,MODEL S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,236399082,POINT (-122.2371867 47.58229970000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024500
5YJSA1H2XF,King,Hunts Point,WA,98004,2015,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,0,48,117183657,POINT (-122.20190499999995 47.61385000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024100
5YJYGDEE2M,King,Seattle,WA,98133,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,180727914,POINT (-122.34583999999995 47.76726000000008),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400
5YJYGDEEXL,Kitsap,Poulsbo,WA,98370,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,23,127093494,POINT (-122.64176999999995 47.73752500000006),PUGET SOUND ENERGY INC,53035090502
1N4BZ0CP0H,King,Kirkland,WA,98033,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,48,156803188,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603
JTDKAMFP3N,Yakima,Yakima,WA,98908,2022,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,14,228068312,POINT (-120.60272019999996 46.59656250000006),PACIFICORP,53077002801
7JRH60FT0P,King,Seattle,WA,98102,2023,VOLVO,S60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,41,0,43,232802461,POINT (-122.32234499999998 47.639830000000075),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006100
3FA6P0PU7H,Clark,Camas,WA,98607,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,18,8681480,POINT (-122.40556499999997 45.59009000000003),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400
KM8KRDAF0N,King,Seattle,WA,98122,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,200705739,POINT (-122.30838999999997 47.61036500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
1N4BZ1CP8K,Clark,Vancouver,WA,98683,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,17,131242450,POINT (-122.48538729999996 45.60833470000006),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041309
50EA1TEA6P,King,Bellevue,WA,98006,2023,LUCID,AIR,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,230684604,POINT (-122.16936999999996 47.571015000000045),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
5UXTS1C07L,King,Redmond,WA,98052,2020,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,45,121945267,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324
1N4BZ1CPXK,King,Seattle,WA,98144,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,37,4616804,POINT (-122.30822999999998 47.58197500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400
5YJYGDEE8M,King,Kent,WA,98030,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,150936467,POINT (-122.19975499999998 47.37483000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029702
7SAYGDEE2N,King,Kent,WA,98030,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,236520686,POINT (-122.19975499999998 47.37483000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029603
5YJYGDEE3M,Snohomish,Everett,WA,98208,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,199246701,POINT (-122.22477569999995 47.91564090000003),PUGET SOUND ENERGY INC,53061041610
1N4AZ1CVXN,King,Issaquah,WA,98027,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,190139631,POINT (-122.03643999999997 47.53374000000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025006
1N4AZ0CP9D,Clark,Battle Ground,WA,98604,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,18,137610315,POINT (-122.53217999999998 45.779450000000054),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040414
5YJ3E1EB8N,King,Seattle,WA,98118,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,185450870,POINT (-122.28338999999994 47.549285000000054),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033011102
5YJ3E1EB3L,King,Seattle,WA,98121,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,36,124391347,POINT (-122.344 47.61538500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007202
1N4AZ0CP1F,Clark,Vancouver,WA,98682,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,17,185978166,POINT (-122.51464729999998 45.67862000000008),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
5YJ3E1EA3K,King,Sammamish,WA,98074,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,45,313151296,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318
JA4J24A54J,King,Seattle,WA,98177,2018,MITSUBISHI,OUTLANDER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,0,32,272327415,POINT (-122.38242499999996 47.77279000000004),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500
5YJ3E1EA6P,King,Issaquah,WA,98029,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,230894506,POINT (-121.99959499999994 47.54763500000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221
2C4RC1L79J,King,Shoreline,WA,98133,2018,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,32,245941622,POINT (-122.34583999999995 47.76726000000008),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021000
5YJ3E1EAXM,King,Kirkland,WA,98034,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,183095146,POINT (-122.20928499999997 47.71124000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003
5YJSA1H23E,Yakima,Selah,WA,98942,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,15,126540459,POINT (-120.54187999999999 46.654175000000066),PACIFICORP,53077003200
1G1RB6S51H,King,Federal Way,WA,98003,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,30,147895170,POINT (-122.31326999999999 47.323090000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030102
1N4CZ1CV4P,Kitsap,Bainbridge Island,WA,98110,2023,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,220840889,POINT (-122.52357809999995 47.629332300000044),PUGET SOUND ENERGY INC,53035090800
7SAYGDEE5P,King,Seattle,WA,98106,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,233864627,POINT (-122.35614499999997 47.52104000000003),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009900
WA1M2BFZ7P,King,Seattle,WA,98112,2023,AUDI,Q4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,236466247,POINT (-122.30763999999999 47.625230000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
JTDKARFP3J,Whatcom,Bellingham,WA,98225,2018,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,42,157673498,POINT (-122.48611499999998 48.76161500000006),PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY,53073000301
3FA6P0SU8H,King,Renton,WA,98056,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,310479564,POINT (-122.18050499999998 47.50005500000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025202
1N4AZ0CP8F,King,Shoreline,WA,98177,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32,297150752,POINT (-122.38242499999996 47.77279000000004),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020200
1C4JJXP63P,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,239472789,POINT (-122.29178999999999 47.43473000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
WVGGNPE22N,King,Kent,WA,98042,2022,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,212101690,POINT (-122.11162499999995 47.360780000000034),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031708
KNDCC3LG3N,King,Lake Forest Park,WA,98155,2022,KIA,NIRO,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,204985301,POINT (-122.31749999999994 47.757814600000074),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020402
5YJ3E1EA4N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,197425322,POINT (-122.32806 47.46155),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
5YJ3E1EB4N,King,Bothell,WA,98011,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,187230886,POINT (-122.20577999999995 47.76240500000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804
5YJ3E1EA5M,King,Sammamish,WA,98029,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5,177907243,POINT (-121.99959499999994 47.54763500000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032211
JTDKARFP9H,Pierce,Eatonville,WA,98328,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,2,234294966,POINT (-122.27056499999998 46.868220000000065),"BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||OHOP MUTUAL LIGHT COMPANY, INC|PENINSULA LIGHT COMPANY",53053073200
5YJ3E1EAXL,Cowlitz,Woodland,WA,98674,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,20,177568499,POINT (-122.73124999999999 45.923065000000065),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001503
5UXTA6C06M,King,Kirkland,WA,98033,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,45,161540403,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
1N4AZ1CPXL,King,Seattle,WA,98118,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,37,144286628,POINT (-122.28338999999994 47.549285000000054),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033011700
7SAYGDEF2P,King,Renton,WA,98058,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,233741343,POINT (-122.12988759999996 47.44512570000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031906
LPSED3KA7M,King,Seattle,WA,98119,2021,POLESTAR,PS2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,233,0,36,141772228,POINT (-122.36381499999999 47.63046000000003),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007102
1N4AZ0CP0D,King,Seattle,WA,98117,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,36,181351663,POINT (-122.37275999999997 47.689685000000054),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003202
5YJYGDEE9M,King,Seattle,WA,98104,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,172492239,POINT (-122.32907499999999 47.601800000000026),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008300
5YJ3E1EA4J,Island,Langley,WA,98260,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,10,311716996,POINT (-122.40801499999998 48.035570000000064),PUGET SOUND ENERGY INC,53029971900
7SAYGAEE1P,King,Bellevue,WA,98005,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,236320682,POINT (-122.16084999999998 47.62451500000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701
WMEEJ9AA9F,Skagit,Anacortes,WA,98221,2015,SMART,FORTWO ELECTRIC DRIVE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,0,40,333438654,POINT (-122.61530499999998 48.50127500000008),PUGET SOUND ENERGY INC,53057940500
7SAYGDEF2N,King,Kirkland,WA,98033,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,194790200,POINT (-122.20263999999997 47.67850000000004),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402
5YJYGDEE4M,Snohomish,Bothell,WA,98012,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,166455019,POINT (-122.1873 47.82024500000006),PUGET SOUND ENERGY INC,53061052107
5YJ3E1EC8P,Cowlitz,Longview,WA,98632,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,19,237973970,POINT (-122.94309499999997 46.13603500000005),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001900
5YJ3E1EA8M,King,Seattle,WA,98177,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,220550571,POINT (-122.38242499999996 47.77279000000004),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000403
1G1FY6S05L,Clark,Vancouver,WA,98684,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,17,144355130,POINT (-122.51691999999997 45.62280000000004),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041321
5YJYGAEE1M,King,Redmond,WA,98052,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,180587466,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
1N4BZ0CP2G,King,Lake Forest Park,WA,98155,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46,212931806,POINT (-122.31749999999994 47.757814600000074),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021300
5YJ3E1EA3K,King,Renton,WA,98055,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,11,211415186,POINT (-122.19699999999995 47.43876000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025805
1C4JJXP6XP,King,Tukwila,WA,98188,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11,238794776,POINT (-122.29178999999999 47.43473000000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
JTDKARFP1H,Clark,Camas,WA,98607,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,18,218289053,POINT (-122.40556499999997 45.59009000000003),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040604
JTDKN3DP8C,King,Renton,WA,98059,2012,TOYOTA,PRIUS PLUG-IN,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,11,187557107,POINT (-122.15733999999998 47.487175000000036),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025602
KNDCD3LD3K,King,Bothell,WA,98011,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,1,112051880,POINT (-122.20577999999995 47.76240500000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001
1N4BZ0CP8H,King,Issaquah,WA,98027,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,5,172691102,POINT (-122.03643999999997 47.53374000000008),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103
1N4BZ1CPXK,King,Redmond,WA,98052,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,45,100643854,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
JTDKARFP4H,Snohomish,Granite Falls,WA,98252,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,39,195355051,POINT (-121.96993999999995 48.08334000000008),PUGET SOUND ENERGY INC,53061053604
5YJ3E1EA4P,King,Seattle,WA,98125,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,227298242,POINT (-122.29638499999999 47.715580000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001100
5YJSA1H10E,King,Woodinville,WA,98072,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,45,6118948,POINT (-122.15166499999998 47.75855000000007),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032319
7SAYGDEF8N,King,Redmond,WA,98052,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,208122708,POINT (-122.12301999999994 47.67668000000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803
5YJSA1E16G,King,Seattle,WA,98125,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,46,124918370,POINT (-122.29638499999999 47.715580000000045),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800
YV4ED3UW1P,King,Seattle,WA,98146,2023,VOLVO,,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34,227240163,POINT (-122.355145 47.50565500000005),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100
KNDCE3LG8K,King,Sammamish,WA,98074,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,45,100602673,POINT (-122.03132659999994 47.62857820000005),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317
JTMFB3FV0M,King,Bellevue,WA,98005,2021,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,41,175288207,POINT (-122.16084999999998 47.62451500000003),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023604
5UXTA6C02M,King,Bothell,WA,98011,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,1,128623463,POINT (-122.20577999999995 47.76240500000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021804
5YJYGDEE4L,King,Bothell,WA,98011,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,1,109748131,POINT (-122.20577999999995 47.76240500000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
1FADP5CU2F,King,Renton,WA,98058,2015,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,11,246076638,POINT (-122.12988759999996 47.44512570000006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025804
5YJ3E1EB6N,King,Seattle,WA,98144,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,37,207486247,POINT (-122.30822999999998 47.58197500000006),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009000
